Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90,Col91,Col92,Col93,Col94,Col95,Col96,Col97,Col98,Col99,Col100,Col101,Col102,Col103,Col104,Col105,Col106,Col107,Col108,Col109,Col110,Col111,Col112,Col113,Col114,Col115,Col116,Col117,Col118,Col119,Col120,Col121,Col122,Col123,Col124,Col125,Col126,Col127,Col128,Col129,Col130,Col131,Col132,Col133,Col134,Col135,Col136,Col137,Col138,Col139,Col140,Col141,Col142,Col143,Col144,Col145,Col146,Col147,Col148,Col149,Col150
Name229,58,,USA,Berlin,,+1-555-1066,Engineer,Initech,35289,Engineering,Alice,2006-01-03,,532 Main St,38096,Canada,Note 229,68.58,8,14,Project 63,Alpha,928,Name229,29,Other,Germany,,user229@example.com,+1-555-4402,Analyst,Umbrella,91862,HR,Diana,2004-06-21,Active,337 Main St,47262,Australia,Note 229,89.55,6,12,Project 23,Beta,1465,Name229,32,Other,Australia,Sydney,user229@example.com,+1-555-5896,Analyst,Umbrella,,Engineering,Charlie,2002-07-12,On Leave,727 Main St,39316,UK,Note 229,0.04,3,3,Project 45,Beta,6087,Name229,26,Female,USA,London,user229@example.com,+1-555-1964,Clerk,Umbrella,89200,Engineering,Diana,2018-01-18,Active,507 Main St,,Germany,Note 229,22.54,2,3,Project 11,Delta,2314,Name229,29,Male,UK,Berlin,user229@example.com,+1-555-6900,Engineer,Acme Corp,94133,,,2012-09-28,Inactive,733 Main St,72759,Canada,Note 229,29.55,8,,Project 22,Beta,6637,Name229,57,Other,Canada,Sydney,user229@example.com,+1-555-5482,Analyst,Initech,41468,Sales,Bob,,Active,,63570,Germany,Note 229,0.71,5,18,Project 60,Gamma,4085,Name229,32,Male,Australia,,user229@example.com
Name230,35,Female,,Berlin,user230@example.com,+1-555-4480,Engineer,Globex,52012,Engineering,Alice,2013-12-20,Inactive,953 Main St,31750,,Note 230,96.44,2,26,Project 100,Alpha,9323,,52,Female,Canada,London,user230@example.com,+1-555-9806,Analyst,Initech,35710,,Diana,2004-09-09,Active,890 Main St,86004,USA,Note 230,36.12,9,,Project 32,Alpha,7712,Name230,61,,USA,New York,user230@example.com,+1-555-2598,Manager,Globex,,Marketing,Charlie,2006-06-08,Inactive,601 Main St,68061,USA,Note 230,17.71,3,12,Project 44,Gamma,2169,Name230,54,Male,Canada,Toronto,user230@example.com,,,Acme Corp,46439,Sales,,2016-08-03,On Leave,801 Main St,23671,Australia,Note 230,,1,13,Project 5,Delta,5336,Name230,39,Female,Canada,Toronto,user230@example.com,,Analyst,Acme Corp,,Marketing,Bob,2001-03-09,,547 Main St,68382,USA,Note 230,65.24,1,34,Project 54,Beta,2711,Name230,52,Other,Australia,Berlin,user230@example.com,+1-555-4328,Clerk,Globex,107171,Marketing,,2017-01-07,Inactive,824 Main St,10343,,Note 230,72.54,5,23,Project 71,Alpha,8119,Name230,56,Male,UK,Sydney,user230@example.com
Name231,22,,Canada,New York,user231@example.com,+1-555-1572,Engineer,Initech,101369,HR,Bob,2012-06-27,On Leave,551 Main St,,Australia,Note 231,6.68,7,1,Project 71,Delta,4508,Name231,56,Male,Canada,Sydney,user231@example.com,+1-555-3739,Engineer,Umbrella,95103,Engineering,Charlie,2000-11-22,Active,814 Main St,91154,Canada,Note 231,19.1,,0,,Alpha,4885,Name231,21,Male,Australia,Berlin,user231@example.com,+1-555-8749,Manager,Initech,70690,Engineering,Charlie,2006-10-17,Active,827 Main St,80231,Australia,Note 231,49.01,3,,Project 70,Beta,6115,Name231,34,Other,,Sydney,user231@example.com,+1-555-6595,,Acme Corp,64776,HR,Charlie,,Inactive,377 Main St,53768,UK,Note 231,85.34,6,17,Project 63,,5223,Name231,,Male,UK,Berlin,user231@example.com,+1-555-4331,Analyst,Acme Corp,,Sales,Bob,2002-06-15,On Leave,587 Main St,74766,Australia,Note 231,15.82,6,2,Project 80,Gamma,2074,Name231,50,Female,UK,,user231@example.com,+1-555-3958,Engineer,Initech,64955,HR,Bob,2003-04-25,On Leave,246 Main St,24986,USA,Note 231,81.35,1,27,Project 54,Beta,2490,Name231,23,Other,UK,Toronto,user231@example.com
Name232,42,Other,Canada,Sydney,user232@example.com,+1-555-8493,Engineer,Initech,105204,Sales,Charlie,2020-03-10,On Leave,353 Main St,37508,USA,Note 232,78.93,3,37,Project 71,Beta,8079,,59,Male,Canada,Berlin,user232@example.com,+1-555-5728,Engineer,Initech,,Engineering,Alice,2005-05-02,On Leave,237 Main St,22248,Canada,Note 232,39.56,7,19,Project 72,,6514,Name232,,Female,Canada,Berlin,user232@example.com,+1-555-3076,Analyst,Umbrella,37823,Engineering,Alice,,Active,762 Main St,38415,,Note 232,54.56,8,23,Project 62,Beta,3738,Name232,61,Female,Germany,Sydney,user232@example.com,+1-555-7826,,Initech,98803,HR,Charlie,2014-09-10,Inactive,644 Main St,91418,Germany,Note 232,0.88,3,25,,Gamma,2522,Name232,62,Female,Germany,London,user232@example.com,+1-555-4546,Manager,Globex,,Engineering,Diana,2005-11-25,Inactive,894 Main St,73203,USA,Note 232,63.21,6,35,,Alpha,,Name232,65,Female,USA,Sydney,,+1-555-4424,Engineer,Acme Corp,102387,Marketing,Charlie,2003-06-11,Inactive,198 Main St,76935,Canada,Note 232,1.8,1,35,Project 52,Gamma,4893,Name232,41,Other,UK,Sydney,user232@example.com
Name233,22,Male,Germany,London,user233@example.com,+1-555-4840,Clerk,Initech,93805,,Bob,2020-04-19,Active,151 Main St,65506,USA,,57.0,7,9,Project 38,Gamma,4836,,,Other,USA,London,user233@example.com,+1-555-8659,,Umbrella,47491,Sales,Diana,2007-06-05,On Leave,707 Main St,87999,Germany,Note 233,,3,8,,Gamma,8685,Name233,55,Male,,Toronto,user233@example.com,+1-555-1581,Analyst,Umbrella,62190,Marketing,Charlie,2014-08-17,Active,,78604,Germany,,87.66,2,27,Project 14,Gamma,,Name233,,Female,USA,New York,user233@example.com,+1-555-9953,,Acme Corp,78424,HR,Diana,,On Leave,731 Main St,31264,Canada,Note 233,57.38,5,10,Project 52,Gamma,98,,36,Male,,New York,user233@example.com,+1-555-4045,Clerk,Globex,96949,HR,Charlie,2009-11-13,Active,635 Main St,36707,USA,Note 233,30.11,7,22,Project 92,,8194,Name233,29,Female,Germany,Berlin,user233@example.com,+1-555-6633,Engineer,Globex,54264,Marketing,Bob,2011-04-12,Inactive,779 Main St,13995,Canada,Note 233,59.46,7,4,,Delta,2254,Name233,43,Female,Canada,Sydney,
Name234,20,Other,Germany,Toronto,user234@example.com,+1-555-1820,,Acme Corp,63794,HR,Diana,2011-07-09,,771 Main St,11783,Australia,Note 234,36.73,1,32,Project 52,Beta,7560,Name234,27,Female,UK,New York,user234@example.com,+1-555-2116,Analyst,Initech,115145,Engineering,,2020-02-27,On Leave,509 Main St,,Canada,Note 234,22.92,9,12,Project 42,Gamma,2059,,52,Other,Germany,New York,,+1-555-5972,Clerk,Initech,47216,Engineering,Bob,2004-10-29,,309 Main St,64839,Germany,Note 234,93.06,6,9,Project 27,Delta,6664,Name234,52,Male,USA,Berlin,user234@example.com,+1-555-8670,Analyst,Umbrella,96247,HR,Diana,2012-01-27,On Leave,636 Main St,55716,Canada,Note 234,31.49,7,20,Project 55,Delta,4693,Name234,64,Female,USA,Sydney,user234@example.com,+1-555-6378,Manager,Umbrella,43410,Engineering,Bob,,On Leave,282 Main St,45130,Canada,Note 234,23.57,7,9,Project 74,Beta,2269,Name234,64,Male,UK,London,user234@example.com,+1-555-1488,Clerk,Initech,69922,Engineering,Diana,2005-12-27,Active,229 Main St,35090,Australia,Note 234,,1,,Project 7,,6478,Name234,21,Male,UK,London,user234@example.com
Name235,44,Other,UK,Berlin,user235@example.com,+1-555-7131,Clerk,Globex,110325,,Diana,2007-12-21,On Leave,644 Main St,26055,Germany,,7.6,4,10,Project 27,Gamma,9559,Name235,58,Female,USA,New York,user235@example.com,+1-555-7437,Clerk,Acme Corp,116457,Sales,Alice,2005-03-26,Active,974 Main St,30842,UK,Note 235,15.37,8,,Project 23,,8303,Name235,56,Male,Canada,New York,user235@example.com,+1-555-7050,Clerk,Initech,81108,HR,Bob,,On Leave,979 Main St,56986,UK,Note 235,41.16,,0,Project 22,Beta,5890,Name235,65,Female,Canada,,user235@example.com,+1-555-9554,Manager,Acme Corp,102392,Sales,Alice,2005-10-26,Inactive,358 Main St,97834,USA,Note 235,,2,30,Project 82,Alpha,,Name235,65,,,,user235@example.com,+1-555-8767,,Umbrella,119790,Sales,Bob,2010-06-13,Active,316 Main St,,USA,,96.21,,27,,Gamma,8596,,41,Female,Australia,Sydney,user235@example.com,+1-555-6031,Clerk,Initech,68728,Marketing,Diana,,On Leave,831 Main St,60325,,Note 235,71.76,6,6,,Gamma,3226,Name235,,Female,Canada,Berlin,user235@example.com
Name236,50,Other,USA,,user236@example.com,+1-555-4430,Engineer,,109014,Sales,Alice,2015-02-26,On Leave,,31347,USA,Note 236,13.91,7,27,Project 89,,9204,,58,,Canada,London,user236@example.com,+1-555-3636,Manager,Globex,90930,Sales,,2007-05-27,,238 Main St,99909,Canada,Note 236,62.93,9,4,,Delta,9239,Name236,36,Male,UK,Toronto,user236@example.com,+1-555-1632,Analyst,Acme Corp,111070,HR,,2007-03-14,Inactive,,,UK,Note 236,63.39,4,23,Project 85,Delta,7429,Name236,28,Female,Germany,New York,,,Analyst,Acme Corp,,HR,Charlie,2010-07-01,On Leave,,35964,,Note 236,,2,15,Project 95,,9309,Name236,62,Male,UK,New York,user236@example.com,+1-555-2291,Manager,Globex,71390,Marketing,Alice,2010-07-31,Active,550 Main St,,Canada,Note 236,44.24,3,5,Project 94,Delta,6128,Name236,35,Female,USA,Toronto,,+1-555-2607,Manager,Globex,117411,Sales,Diana,2010-10-14,Active,723 Main St,44993,Australia,Note 236,49.2,6,9,Project 6,Beta,2559,Name236,62,Male,USA,Sydney,user236@example.com
Name237,,Male,Australia,Sydney,user237@example.com,+1-555-1889,Engineer,Umbrella,81416,Sales,,2007-08-03,On Leave,323 Main St,93192,UK,,52.36,6,9,Project 91,Gamma,8093,Name237,38,Male,UK,Toronto,,+1-555-2424,Analyst,Initech,41694,Marketing,Alice,2005-01-02,On Leave,,64495,Germany,Note 237,95.28,1,20,Project 78,Alpha,5679,Name237,46,Other,USA,,user237@example.com,+1-555-5352,Analyst,,43258,,Charlie,2010-03-26,Active,424 Main St,57234,Germany,Note 237,23.2,4,7,Project 23,Beta,4676,Name237,,,,Sydney,user237@example.com,,Analyst,Globex,35614,Marketing,Alice,2010-01-26,Inactive,,25339,Germany,Note 237,48.45,4,26,Project 59,Alpha,6050,Name237,39,Male,UK,New York,user237@example.com,+1-555-2299,,Initech,116395,HR,Charlie,2020-05-01,Active,977 Main St,39779,Germany,Note 237,99.31,2,10,Project 72,Beta,6494,Name237,64,Male,Australia,London,user237@example.com,+1-555-2065,Engineer,Globex,50113,Marketing,Diana,2009-01-25,Inactive,820 Main St,21544,UK,Note 237,9.12,7,,Project 96,Delta,6799,Name237,29,Female,Canada,Toronto,
Name238,60,Male,Germany,Toronto,user238@example.com,+1-555-3783,Manager,Umbrella,75521,Sales,Alice,2017-05-04,On Leave,960 Main St,29924,UK,Note 238,61.44,8,25,Project 14,Alpha,930,Name238,34,,,Berlin,user238@example.com,+1-555-2983,Engineer,Initech,64920,,Alice,2000-10-15,On Leave,,75170,USA,Note 238,1.58,6,12,Project 76,Beta,,,52,Male,Canada,Berlin,user238@example.com,+1-555-5160,Clerk,Globex,,Engineering,Diana,2008-03-22,Inactive,553 Main St,42488,Germany,,9.8,10,30,Project 94,Beta,5131,Name238,31,Female,Australia,Toronto,user238@example.com,+1-555-6334,Engineer,Acme Corp,62611,,Bob,2018-10-06,Active,514 Main St,31929,,Note 238,92.24,8,28,Project 30,Delta,6923,Name238,60,Female,Canada,,user238@example.com,+1-555-8827,,Acme Corp,,Marketing,Charlie,2007-05-09,On Leave,195 Main St,29009,Australia,Note 238,12.51,,33,Project 79,Delta,,Name238,58,Other,Germany,,user238@example.com,,Analyst,Umbrella,35463,Engineering,Bob,2006-03-07,Inactive,901 Main St,57473,USA,Note 238,25.61,5,2,Project 27,Alpha,6486,Name238,52,Female,Australia,,user238@example.com
Name239,56,,Germany,Toronto,,+1-555-8427,Manager,Initech,51097,HR,,2006-03-27,Inactive,411 Main St,16238,Canada,Note 239,3.33,2,40,Project 49,Gamma,,Name239,26,Male,Germany,London,user239@example.com,+1-555-9131,Analyst,,,Marketing,Alice,2019-09-27,,,91639,USA,Note 239,67.27,9,33,Project 39,Beta,7192,Name239,37,Other,Canada,Toronto,user239@example.com,+1-555-3379,Analyst,Globex,91425,Engineering,Charlie,2005-12-23,Active,719 Main St,94079,USA,Note 239,81.64,10,18,Project 10,Gamma,,Name239,42,Female,,Sydney,user239@example.com,+1-555-8926,Clerk,Globex,62378,HR,Alice,2012-02-08,Active,440 Main St,82294,USA,Note 239,98.98,1,18,Project 98,Beta,423,Name239,62,Male,Australia,New York,user239@example.com,+1-555-1968,Analyst,Acme Corp,70028,Engineering,Charlie,2004-10-13,On Leave,237 Main St,48167,UK,Note 239,13.95,3,6,,Delta,1636,Name239,61,Other,UK,Berlin,user239@example.com,+1-555-3544,,Globex,111346,Marketing,Alice,,On Leave,867 Main St,82422,UK,Note 239,44.77,7,38,Project 67,Beta,,Name239,61,Male,USA,New York,user239@example.com
Name240,33,Other,USA,Berlin,user240@example.com,+1-555-3459,Engineer,Umbrella,48778,Sales,Diana,2018-07-01,Active,191 Main St,71795,,Note 240,61.87,9,6,Project 3,Delta,2057,Name240,46,Female,UK,Berlin,user240@example.com,+1-555-2667,Analyst,Umbrella,52609,Sales,Diana,2012-11-13,Inactive,240 Main St,74231,,Note 240,24.14,3,11,Project 38,Alpha,5478,Name240,55,Female,Australia,,user240@example.com,+1-555-8002,Engineer,Initech,84900,Sales,Diana,2020-10-31,Active,553 Main St,33004,Germany,Note 240,68.28,10,34,Project 71,Beta,8448,Name240,28,Female,,Berlin,user240@example.com,+1-555-3167,Manager,Acme Corp,46809,Sales,Charlie,2016-08-17,Inactive,488 Main St,10985,,Note 240,46.02,8,3,Project 79,Beta,6660,Name240,33,Other,Germany,London,user240@example.com,+1-555-7348,Engineer,Globex,117477,Engineering,Alice,2002-11-17,Inactive,132 Main St,23936,Canada,Note 240,56.27,2,17,Project 82,Gamma,937,Name240,28,Male,,London,user240@example.com,+1-555-5761,Analyst,Umbrella,106209,Sales,Bob,2005-03-30,Active,782 Main St,70594,Germany,Note 240,21.86,10,0,Project 45,Delta,515,Name240,42,Other,Germany,Sydney,user240@example.com
Name241,47,Other,UK,Toronto,,+1-555-2280,Clerk,Umbrella,114816,Engineering,Charlie,2012-10-31,On Leave,397 Main St,71470,UK,Note 241,11.54,9,13,Project 61,Delta,1755,Name241,24,,UK,,user241@example.com,+1-555-7814,Analyst,Globex,,Sales,Charlie,2000-01-25,On Leave,217 Main St,60005,USA,Note 241,,5,26,Project 49,Gamma,9814,Name241,61,Other,USA,London,user241@example.com,,Manager,Globex,87067,Marketing,Diana,2020-05-31,On Leave,372 Main St,17364,Australia,Note 241,42.8,5,,Project 27,Gamma,7079,,54,Male,Canada,Toronto,user241@example.com,+1-555-8336,Analyst,Umbrella,33344,,Bob,2017-09-13,Inactive,,,Australia,Note 241,10.46,9,6,,Gamma,,Name241,,Male,USA,,user241@example.com,+1-555-2629,Manager,Umbrella,72674,HR,Bob,,On Leave,335 Main St,20036,Germany,Note 241,40.31,2,35,Project 51,Delta,8039,Name241,56,Female,USA,Sydney,user241@example.com,+1-555-9858,Manager,Acme Corp,36569,HR,Alice,2002-11-09,Active,656 Main St,31991,Canada,Note 241,41.04,5,6,Project 88,Gamma,8403,Name241,,Other,Australia,Berlin,user241@example.com
Name242,31,Other,UK,New York,user242@example.com,+1-555-7335,Manager,Umbrella,42244,Marketing,Bob,2001-04-18,Inactive,159 Main St,18756,Canada,Note 242,14.24,10,4,,Delta,8338,Name242,24,Male,Germany,New York,user242@example.com,,,Globex,,HR,Charlie,2009-11-25,Inactive,340 Main St,73963,Canada,Note 242,,8,17,Project 90,Beta,3210,Name242,60,Female,UK,,user242@example.com,+1-555-5332,,Umbrella,64581,Sales,Alice,2009-04-07,Active,700 Main St,12252,UK,Note 242,4.88,5,,Project 5,Delta,1385,Name242,22,Female,Australia,New York,user242@example.com,+1-555-4449,Clerk,Initech,47488,,Diana,2011-08-13,Inactive,879 Main St,82874,Germany,Note 242,16.62,6,40,Project 48,Gamma,,Name242,58,Other,Canada,London,user242@example.com,+1-555-5482,Manager,Acme Corp,102748,,Diana,2005-06-22,Inactive,848 Main St,99426,USA,Note 242,76.13,1,27,Project 28,Alpha,4188,Name242,22,Female,,Sydney,user242@example.com,+1-555-9215,Analyst,Acme Corp,40474,Sales,Charlie,2014-02-16,On Leave,885 Main St,,USA,Note 242,21.29,8,32,Project 61,Gamma,8004,Name242,40,Other,Canada,London,user242@example.com
Name243,20,Other,Australia,Berlin,user243@example.com,+1-555-8803,Engineer,Globex,114092,Engineering,Alice,2001-09-05,Inactive,947 Main St,68326,UK,Note 243,41.46,1,40,Project 19,Gamma,4603,Name243,49,Other,Australia,New York,user243@example.com,+1-555-3408,Clerk,Initech,73206,Sales,,2020-08-23,Active,,97197,UK,,0.77,2,35,Project 37,Delta,6703,Name243,50,Other,,Berlin,user243@example.com,+1-555-1941,Manager,Umbrella,118871,Marketing,Alice,2014-06-06,Inactive,372 Main St,64956,USA,Note 243,5.49,3,39,Project 34,Beta,2194,Name243,45,Other,USA,,user243@example.com,+1-555-9832,Clerk,Initech,105501,HR,,2016-11-02,,416 Main St,83801,Canada,Note 243,,,,Project 3,Alpha,6785,Name243,53,Female,Germany,,user243@example.com,+1-555-2900,,Umbrella,39669,Marketing,Diana,2014-01-19,Inactive,662 Main St,27819,Canada,,68.13,2,30,Project 100,Delta,7344,Name243,43,Other,Germany,Sydney,,+1-555-9756,Analyst,Acme Corp,66789,HR,Diana,2019-10-06,Inactive,258 Main St,50759,USA,,,3,26,,Beta,7694,Name243,63,Other,USA,Toronto,user243@example.com
Name244,58,,Canada,New York,user244@example.com,+1-555-6339,Manager,,57810,Sales,Alice,2007-06-12,Active,,21440,Germany,Note 244,8.04,1,,Project 45,Delta,511,Name244,40,Female,,Berlin,user244@example.com,+1-555-7018,Manager,Acme Corp,96152,,Diana,2006-03-02,,853 Main St,,UK,Note 244,14.64,10,26,Project 7,Alpha,2062,,61,,Australia,Berlin,user244@example.com,+1-555-3125,Engineer,,64209,Sales,Alice,2006-04-21,Active,145 Main St,88420,UK,Note 244,,,17,Project 51,Gamma,7323,Name244,57,Male,Germany,,user244@example.com,+1-555-8522,Clerk,Acme Corp,,Sales,Bob,2020-02-25,,725 Main St,,Canada,Note 244,12.45,1,38,Project 74,Alpha,532,Name244,65,Other,Germany,London,user244@example.com,+1-555-4607,Engineer,Acme Corp,95259,Sales,Charlie,,Inactive,566 Main St,67775,Australia,Note 244,5.68,6,25,Project 24,Alpha,6492,Name244,,Female,Australia,New York,user244@example.com,,Analyst,Initech,53966,Engineering,Bob,2014-07-18,Active,600 Main St,85551,USA,Note 244,52.91,,28,Project 28,Beta,1431,Name244,45,Female,USA,Sydney,user244@example.com
Name245,54,Male,Germany,New York,user245@example.com,+1-555-7999,Analyst,Acme Corp,80981,Engineering,Charlie,2009-03-02,Active,647 Main St,97887,Canada,Note 245,41.82,8,18,Project 38,Alpha,2904,Name245,22,,UK,New York,user245@example.com,+1-555-7171,Manager,Initech,105531,,Bob,2015-10-23,,926 Main St,54153,Germany,Note 245,33.18,8,14,Project 96,Beta,1511,Name245,32,Female,Canada,Berlin,user245@example.com,+1-555-9690,Manager,,,Sales,Charlie,2014-02-15,Active,926 Main St,,Canada,,27.24,,17,Project 10,Alpha,8806,Name245,58,Other,UK,Berlin,user245@example.com,+1-555-7775,Clerk,,104231,Marketing,Charlie,2005-12-26,Active,345 Main St,23320,Germany,Note 245,,4,14,Project 87,Delta,2487,Name245,37,Female,Germany,Berlin,user245@example.com,+1-555-2060,Engineer,Umbrella,116034,HR,Alice,,Inactive,645 Main St,67101,USA,Note 245,93.64,3,0,Project 52,Gamma,3360,Name245,24,Male,Australia,London,user245@example.com,+1-555-2011,Analyst,Initech,75333,Marketing,Diana,2010-09-08,Inactive,960 Main St,76312,Germany,Note 245,61.19,5,6,Project 58,Beta,5603,Name245,21,Male,Canada,,user245@example.com
Name246,23,Female,Germany,,user246@example.com,+1-555-4246,Manager,Initech,76550,Marketing,Bob,2007-01-31,On Leave,933 Main St,59031,,,92.88,1,2,Project 8,Beta,481,Name246,39,Other,Australia,London,user246@example.com,+1-555-3580,Clerk,Globex,74615,Sales,Alice,2019-09-14,Active,168 Main St,31876,USA,Note 246,71.22,,1,Project 35,Alpha,,Name246,60,Male,Canada,Sydney,,+1-555-9671,Clerk,Globex,96704,Engineering,Alice,2008-01-25,On Leave,222 Main St,82100,,Note 246,,5,,Project 25,,5486,Name246,,Female,USA,Sydney,user246@example.com,+1-555-2411,,Acme Corp,30690,Marketing,Bob,2001-07-08,Active,427 Main St,13738,,Note 246,28.41,2,12,,Alpha,4836,Name246,25,Female,Australia,,user246@example.com,+1-555-5924,Manager,Umbrella,63001,HR,Diana,,Active,,69402,UK,Note 246,28.36,1,37,Project 91,Beta,5351,Name246,36,Male,UK,Toronto,user246@example.com,+1-555-5611,Clerk,Acme Corp,,HR,Bob,2009-07-15,On Leave,304 Main St,56367,Australia,Note 246,75.96,9,6,Project 73,Gamma,,Name246,,,,New York,user246@example.com
Name247,25,Male,USA,Berlin,,+1-555-8154,Engineer,,110307,HR,Charlie,2011-08-04,On Leave,,14970,Australia,Note 247,,4,,Project 47,Beta,4961,Name247,61,Other,Canada,Sydney,user247@example.com,+1-555-5195,Clerk,Initech,119492,Engineering,Charlie,2018-01-31,On Leave,305 Main St,86496,Australia,Note 247,,,12,Project 53,Gamma,6624,Name247,,Female,Germany,New York,user247@example.com,+1-555-3809,Engineer,Initech,,Marketing,Alice,2008-01-28,,480 Main St,,Canada,Note 247,6.52,10,31,Project 12,Beta,4095,Name247,56,Male,Germany,Toronto,user247@example.com,+1-555-3017,Analyst,Acme Corp,63665,HR,Bob,2011-01-18,Active,811 Main St,12211,Canada,Note 247,99.93,8,12,Project 19,Beta,7633,Name247,35,Female,Germany,,user247@example.com,+1-555-9470,Manager,Globex,57978,,Charlie,2012-06-16,On Leave,564 Main St,23151,UK,Note 247,6.6,6,20,Project 13,Gamma,1715,Name247,59,Female,UK,Sydney,user247@example.com,+1-555-2518,Clerk,,92206,Marketing,Diana,2013-04-22,Active,267 Main St,68169,Germany,Note 247,80.59,7,31,Project 2,Delta,3295,Name247,56,Female,Canada,Toronto,user247@example.com
Name248,48,Male,USA,Toronto,,+1-555-8743,Manager,Acme Corp,92401,HR,Alice,2009-07-19,Active,157 Main St,11284,,Note 248,,10,27,Project 71,Gamma,,Name248,27,Male,USA,Toronto,user248@example.com,+1-555-4203,Engineer,Umbrella,47334,Marketing,Charlie,2002-03-20,,663 Main St,73322,Germany,Note 248,28.02,7,,Project 35,Beta,5469,Name248,,Other,Australia,New York,user248@example.com,+1-555-3565,Clerk,Globex,86889,Sales,Alice,2001-01-17,On Leave,567 Main St,27256,,Note 248,97.75,9,31,Project 12,Gamma,9737,Name248,32,Male,USA,Toronto,user248@example.com,+1-555-9737,Manager,Acme Corp,68607,HR,,2008-05-11,On Leave,574 Main St,86664,Australia,Note 248,13.51,8,20,Project 98,Beta,1044,Name248,63,Female,Canada,,user248@example.com,+1-555-5717,Engineer,Initech,47535,Engineering,Bob,2011-04-26,Active,942 Main St,65715,Australia,Note 248,30.22,5,12,Project 71,Alpha,7985,Name248,62,Male,UK,London,user248@example.com,+1-555-4942,Engineer,Umbrella,118869,Engineering,Bob,2007-07-31,Inactive,488 Main St,92597,Canada,Note 248,49.83,6,39,,Gamma,5149,Name248,60,Female,Canada,London,user248@example.com
Name249,49,,Germany,Berlin,user249@example.com,+1-555-4038,Clerk,Globex,,HR,Charlie,2000-11-09,Inactive,390 Main St,55188,Germany,Note 249,83.34,9,4,Project 13,Gamma,9137,,37,Female,Germany,Toronto,user249@example.com,+1-555-3042,Analyst,Umbrella,66817,Engineering,Charlie,2005-07-07,Active,468 Main St,84574,Canada,Note 249,70.63,4,32,Project 94,Alpha,9363,Name249,49,Female,USA,New York,user249@example.com,+1-555-2036,Manager,Acme Corp,88171,Marketing,,2001-12-02,Inactive,686 Main St,95924,Australia,Note 249,73.0,3,18,Project 76,Gamma,,Name249,29,Female,,Sydney,user249@example.com,+1-555-8460,Clerk,Globex,57383,HR,Diana,2015-09-18,Active,213 Main St,70848,UK,Note 249,97.21,,10,Project 87,Delta,4589,Name249,33,Male,Germany,Berlin,user249@example.com,+1-555-1726,Analyst,Acme Corp,114476,Engineering,Bob,2017-11-19,Inactive,581 Main St,17301,Germany,Note 249,93.5,5,24,Project 36,Beta,6725,Name249,49,Female,USA,Toronto,user249@example.com,+1-555-3683,Analyst,Umbrella,88435,Marketing,Bob,2005-12-26,On Leave,687 Main St,71834,Australia,Note 249,60.86,9,11,Project 75,,,Name249,36,Female,Australia,London,user249@example.com
Name250,25,Male,USA,Sydney,user250@example.com,,,Umbrella,107138,Marketing,,2006-10-13,On Leave,998 Main St,64635,Germany,Note 250,85.19,7,15,Project 36,Gamma,8414,Name250,29,Female,UK,New York,user250@example.com,,,Acme Corp,56456,Marketing,Diana,2020-06-13,On Leave,903 Main St,84145,Germany,Note 250,66.05,2,35,Project 35,Alpha,7346,Name250,,Male,Canada,,user250@example.com,+1-555-4683,Engineer,Acme Corp,44934,Marketing,Bob,2014-10-29,,,46200,Germany,Note 250,22.63,1,33,Project 94,Delta,6384,Name250,28,Other,Australia,Toronto,user250@example.com,+1-555-8243,Clerk,Umbrella,83179,Marketing,Bob,2008-05-18,On Leave,518 Main St,83510,Germany,,96.26,10,,,Gamma,4857,Name250,28,Other,Germany,Berlin,user250@example.com,+1-555-2229,Engineer,Umbrella,73626,HR,Alice,2015-01-21,Active,697 Main St,69134,Germany,Note 250,82.15,2,9,Project 65,Delta,1905,,32,Female,USA,New York,user250@example.com,+1-555-1588,Analyst,Globex,92664,HR,Bob,2018-09-22,Inactive,850 Main St,,Canada,Note 250,21.79,9,24,Project 98,Gamma,,Name250,,Female,USA,Sydney,user250@example.com
